shape,shape_type,object,frame,xmin,xmax,ymin,ymax,points,timestep,area,xcenter,ycenter,height,proj,y,color,color_bremm,color_schumann_urban,color_steiger,color_teuling,color_ziegler,style
"[[300.8, 0.23498599399809386], [301.2, 0.23409435292014477], [301.2, 0.29742784333058725], [300.8, 0.29831948440853634], [300.8, 0.23498599399809386]]",link,198,1505,696,762,153,377,"[[696, 153], [762, 153], [762, 377], [696, 377], [696, 153]]",300.5,14784,729.0,265.0,0.06333349041044249,0.35681494444183426,0.265761098125366,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 105]","[89, 51, 128]","[214, 85, 157]","[172, 185, 134]","[193, 39, 100]",solid
"[[301.8, 0.23409435292014477], [302.2, 0.24144196264139092], [302.2, 0.3047754530518334], [301.8, 0.29742784333058725], [301.8, 0.23409435292014477]]",link,198,1510,699,765,152,376,"[[699, 152], [765, 152], [765, 376], [699, 376], [699, 152]]",301.5,14784,732.0,264.0,0.06333349041044249,0.35857536919559646,0.2731087078466122,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 105]","[90, 50, 128]","[214, 84, 157]","[173, 185, 133]","[192, 39, 100]",solid
"[[302.8, 0.24144196264139092], [303.2, 0.2350674525108096], [303.2, 0.2984009429212521], [302.8, 0.3047754530518334], [302.8, 0.24144196264139092]]",link,198,1515,699,765,152,376,"[[699, 152], [765, 152], [765, 376], [699, 376], [699, 152]]",302.5,14784,732.0,264.0,0.06333349041044249,0.35857536919559646,0.26673419771603085,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 105]","[90, 50, 128]","[214, 84, 157]","[173, 185, 133]","[192, 39, 100]",dashed
"[[303.8, 0.2350674525108096], [304.2, 0.2369889968204895], [304.2, 0.30032248723093197], [303.8, 0.2984009429212521], [303.8, 0.2350674525108096]]",link,198,1520,699,765,152,376,"[[699, 152], [765, 152], [765, 376], [699, 376], [699, 152]]",303.5,14784,732.0,264.0,0.06333349041044249,0.35857536919559646,0.26865574202571074,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 105]","[90, 50, 128]","[214, 84, 157]","[173, 185, 133]","[192, 39, 100]",solid
"[[304.8, 0.2369889968204895], [305.2, 0.23547202724346217], [305.2, 0.29756746443903603], [304.8, 0.30032248723093197], [304.8, 0.2369889968204895]]",link,198,1525,697,762,152,375,"[[697, 152], [762, 152], [762, 375], [697, 375], [697, 152]]",304.5,14495,729.5,263.5,0.06209543719557385,0.3572326037723566,0.2665197458412491,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 105]","[89, 50, 128]","[214, 84, 157]","[173, 186, 134]","[192, 39, 99]",dashed
"[[305.8, 0.23547202724346217], [306.2, 0.24013242338748564], [306.2, 0.3022278605830595], [305.8, 0.29756746443903603], [305.8, 0.23547202724346217]]",link,198,1530,697,762,152,375,"[[697, 152], [762, 152], [762, 375], [697, 375], [697, 152]]",305.5,14495,729.5,263.5,0.06209543719557385,0.3572326037723566,0.27118014198527257,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 105]","[89, 50, 128]","[214, 84, 157]","[173, 186, 134]","[192, 39, 99]",solid
"[[306.8, 0.24013242338748564], [307.2, 0.24097705785131596], [307.2, 0.3030724950468898], [306.8, 0.3022278605830595], [306.8, 0.24013242338748564]]",link,198,1535,697,762,152,375,"[[697, 152], [762, 152], [762, 375], [697, 375], [697, 152]]",306.5,14495,729.5,263.5,0.06209543719557385,0.3572326037723566,0.2720247764491029,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 105]","[89, 50, 128]","[214, 84, 157]","[173, 186, 134]","[192, 39, 99]",solid
"[[307.8, 0.24097705785131596], [308.2, 0.2413479587337487], [308.2, 0.30344339592932257], [307.8, 0.3030724950468898], [307.8, 0.24097705785131596]]",link,198,1540,697,762,152,375,"[[697, 152], [762, 152], [762, 375], [697, 375], [697, 152]]",307.5,14495,729.5,263.5,0.06209543719557385,0.3572326037723566,0.27239567733153564,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 105]","[89, 50, 128]","[214, 84, 157]","[173, 186, 134]","[192, 39, 99]",solid
"[[308.8, 0.2413479587337487], [309.2, 0.23718527182050342], [309.2, 0.2992807090160773], [308.8, 0.30344339592932257], [308.8, 0.2413479587337487]]",link,198,1545,697,762,152,375,"[[697, 152], [762, 152], [762, 375], [697, 375], [697, 152]]",308.5,14495,729.5,263.5,0.06209543719557385,0.3572326037723566,0.26823299041829035,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 105]","[89, 50, 128]","[214, 84, 157]","[173, 186, 134]","[192, 39, 99]",solid
"[[309.8, 0.23718527182050342], [310.2, 0.23897265897201908], [310.2, 0.30106809616759295], [309.8, 0.2992807090160773], [309.8, 0.23718527182050342]]",link,198,1550,700,765,152,375,"[[700, 152], [765, 152], [765, 375], [700, 375], [700, 152]]",309.5,14495,732.5,263.5,0.06209543719557385,0.3588998371224473,0.270020377569806,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 105]","[90, 50, 128]","[214, 84, 157]","[173, 185, 133]","[192, 39, 100]",solid
"[[310.8, 0.23897265897201908], [311.2, 0.23849078763656495], [311.2, 0.3005862248321388], [310.8, 0.30106809616759295], [310.8, 0.23897265897201908]]",link,198,1555,700,765,152,375,"[[700, 152], [765, 152], [765, 375], [700, 375], [700, 152]]",310.5,14495,732.5,263.5,0.06209543719557385,0.3588998371224473,0.2695385062343519,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 105]","[90, 50, 128]","[214, 84, 157]","[173, 185, 133]","[192, 39, 100]",dashed
"[[311.8, 0.23849078763656495], [312.2, 0.2369309093674099], [312.2, 0.29902634656298377], [311.8, 0.3005862248321388], [311.8, 0.23849078763656495]]",link,198,1560,700,765,152,375,"[[700, 152], [765, 152], [765, 375], [700, 375], [700, 152]]",311.5,14495,732.5,263.5,0.06209543719557385,0.3588998371224473,0.26797862796519684,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 105]","[90, 50, 128]","[214, 84, 157]","[173, 185, 133]","[192, 39, 100]",solid
"[[312.8, 0.2369309093674099], [313.2, 0.2385278505154409], [313.2, 0.30062328771101476], [312.8, 0.29902634656298377], [312.8, 0.2369309093674099]]",link,198,1565,703,768,152,375,"[[703, 152], [768, 152], [768, 375], [703, 375], [703, 152]]",312.5,14495,735.5,263.5,0.06209543719557385,0.36056707047253794,0.26957556911322783,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[90, 50, 128]","[213, 84, 157]","[173, 185, 133]","[191, 39, 101]",solid
"[[313.8, 0.2385278505154409], [314.2, 0.2394381528491683], [314.2, 0.3015335900447422], [313.8, 0.30062328771101476], [313.8, 0.2385278505154409]]",link,198,1570,703,768,152,375,"[[703, 152], [768, 152], [768, 375], [703, 375], [703, 152]]",313.5,14495,735.5,263.5,0.06209543719557385,0.36056707047253794,0.27048587144695524,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[90, 50, 128]","[213, 84, 157]","[173, 185, 133]","[191, 39, 101]",solid
"[[314.8, 0.2394381528491683], [315.2, 0.24013037076000265], [315.2, 0.3022258079555765], [314.8, 0.3015335900447422], [314.8, 0.2394381528491683]]",link,198,1575,703,768,152,375,"[[703, 152], [768, 152], [768, 375], [703, 375], [703, 152]]",314.5,14495,735.5,263.5,0.06209543719557385,0.36056707047253794,0.2711780893577896,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[90, 50, 128]","[213, 84, 157]","[173, 185, 133]","[191, 39, 101]",solid
"[[315.8, 0.24013037076000265], [316.2, 0.23654325969727974], [316.2, 0.2986386968928536], [315.8, 0.3022258079555765], [315.8, 0.24013037076000265]]",link,198,1580,703,768,152,375,"[[703, 152], [768, 152], [768, 375], [703, 375], [703, 152]]",315.5,14495,735.5,263.5,0.06209543719557385,0.36056707047253794,0.2675909782950667,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[90, 50, 128]","[213, 84, 157]","[173, 185, 133]","[191, 39, 101]",solid
"[[316.8, 0.23654325969727974], [317.2, 0.23740714403996388], [317.2, 0.29950258123553775], [316.8, 0.2986386968928536], [316.8, 0.23654325969727974]]",link,198,1585,703,768,152,375,"[[703, 152], [768, 152], [768, 375], [703, 375], [703, 152]]",316.5,14495,735.5,263.5,0.06209543719557385,0.36056707047253794,0.2684548626377508,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[90, 50, 128]","[213, 84, 157]","[173, 185, 133]","[191, 39, 101]",solid
"[[317.8, 0.23740714403996388], [318.2, 0.23994274920127284], [318.2, 0.3020381863968467], [317.8, 0.29950258123553775], [317.8, 0.23740714403996388]]",link,198,1590,703,768,152,375,"[[703, 152], [768, 152], [768, 375], [703, 375], [703, 152]]",317.5,14495,735.5,263.5,0.06209543719557385,0.36056707047253794,0.2709904677990598,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[90, 50, 128]","[213, 84, 157]","[173, 185, 133]","[191, 39, 101]",solid
"[[318.8, 0.23994274920127284], [319.2, 0.23987775543696133], [319.2, 0.3019731926325352], [318.8, 0.3020381863968467], [318.8, 0.23994274920127284]]",link,198,1595,703,768,152,375,"[[703, 152], [768, 152], [768, 375], [703, 375], [703, 152]]",318.5,14495,735.5,263.5,0.06209543719557385,0.36056707047253794,0.27092547403474826,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[90, 50, 128]","[213, 84, 157]","[173, 185, 133]","[191, 39, 101]",solid
"[[319.8, 0.23987775543696133], [320.2, 0.24662749318885885], [320.2, 0.3087229303844327], [319.8, 0.3019731926325352], [319.8, 0.23987775543696133]]",link,198,1600,703,768,152,375,"[[703, 152], [768, 152], [768, 375], [703, 375], [703, 152]]",319.5,14495,735.5,263.5,0.06209543719557385,0.36056707047253794,0.2776752117866458,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[90, 50, 128]","[213, 84, 157]","[173, 185, 133]","[191, 39, 101]",solid
"[[320.8, 0.24662749318885885], [321.2, 0.23695114090358677], [321.2, 0.29904657809916063], [320.8, 0.3087229303844327], [320.8, 0.24662749318885885]]",link,198,1605,703,768,152,375,"[[703, 152], [768, 152], [768, 375], [703, 375], [703, 152]]",320.5,14495,735.5,263.5,0.06209543719557385,0.36056707047253794,0.2679988595013737,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[90, 50, 128]","[213, 84, 157]","[173, 185, 133]","[191, 39, 101]",solid
"[[321.8, 0.23695114090358677], [322.2, 0.2372689204936972], [322.2, 0.29936435768927105], [321.8, 0.29904657809916063], [321.8, 0.23695114090358677]]",link,198,1610,703,768,152,375,"[[703, 152], [768, 152], [768, 375], [703, 375], [703, 152]]",321.5,14495,735.5,263.5,0.06209543719557385,0.36056707047253794,0.2683166390914841,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[90, 50, 128]","[213, 84, 157]","[173, 185, 133]","[191, 39, 101]",solid
"[[322.8, 0.2372689204936972], [323.2, 0.24204509063147905], [323.2, 0.3041405278270529], [322.8, 0.29936435768927105], [322.8, 0.2372689204936972]]",link,198,1615,703,768,152,375,"[[703, 152], [768, 152], [768, 375], [703, 375], [703, 152]]",322.5,14495,735.5,263.5,0.06209543719557385,0.36056707047253794,0.273092809229266,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[90, 50, 128]","[213, 84, 157]","[173, 185, 133]","[191, 39, 101]",solid
"[[323.8, 0.24204509063147905], [324.2, 0.244216251207377], [324.2, 0.30631168840295087], [323.8, 0.3041405278270529], [323.8, 0.24204509063147905]]",link,198,1620,703,768,152,375,"[[703, 152], [768, 152], [768, 375], [703, 375], [703, 152]]",323.5,14495,735.5,263.5,0.06209543719557385,0.36056707047253794,0.27526396980516393,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[90, 50, 128]","[213, 84, 157]","[173, 185, 133]","[191, 39, 101]",solid
"[[324.8, 0.244216251207377], [325.2, 0.26566169619294316], [325.2, 0.32775713338851703], [324.8, 0.30631168840295087], [324.8, 0.244216251207377]]",link,198,1625,703,768,152,375,"[[703, 152], [768, 152], [768, 375], [703, 375], [703, 152]]",324.5,14495,735.5,263.5,0.06209543719557385,0.36056707047253794,0.2967094147907301,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[90, 50, 128]","[213, 84, 157]","[173, 185, 133]","[191, 39, 101]",solid
"[[325.8, 0.26566169619294316], [326.2, 0.27055878216103757], [326.2, 0.33265421935661144], [325.8, 0.32775713338851703], [325.8, 0.26566169619294316]]",link,198,1630,703,768,152,375,"[[703, 152], [768, 152], [768, 375], [703, 375], [703, 152]]",325.5,14495,735.5,263.5,0.06209543719557385,0.36056707047253794,0.3016065007588245,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[90, 50, 128]","[213, 84, 157]","[173, 185, 133]","[191, 39, 101]",solid
"[[326.8, 0.27055878216103757], [327.2, 0.28784356325617116], [327.2, 0.34993900045174503], [326.8, 0.33265421935661144], [326.8, 0.27055878216103757]]",link,198,1635,711,776,152,375,"[[711, 152], [776, 152], [776, 375], [711, 375], [711, 152]]",326.5,14495,743.5,263.5,0.06209543719557385,0.36501302607277974,0.3188912818539581,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[91, 50, 128]","[213, 84, 158]","[173, 185, 132]","[190, 39, 103]",dashed
"[[327.8, 0.28784356325617116], [328.2, 0.27837137448664134], [328.2, 0.3404668116822152], [327.8, 0.34993900045174503], [327.8, 0.28784356325617116]]",link,198,1640,711,776,152,375,"[[711, 152], [776, 152], [776, 375], [711, 375], [711, 152]]",327.5,14495,743.5,263.5,0.06209543719557385,0.36501302607277974,0.3094190930844283,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[91, 50, 128]","[213, 84, 158]","[173, 185, 132]","[190, 39, 103]",solid
"[[328.8, 0.27837137448664134], [329.2, 0.2790177672234378], [329.2, 0.34111320441901166], [328.8, 0.3404668116822152], [328.8, 0.27837137448664134]]",link,198,1645,711,776,152,375,"[[711, 152], [776, 152], [776, 375], [711, 375], [711, 152]]",328.5,14495,743.5,263.5,0.06209543719557385,0.36501302607277974,0.31006548582122473,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[91, 50, 128]","[213, 84, 158]","[173, 185, 132]","[190, 39, 103]",solid
"[[329.8, 0.2790177672234378], [330.2, 0.2698518003182708], [330.2, 0.33194723751384464], [329.8, 0.34111320441901166], [329.8, 0.2790177672234378]]",link,198,1650,711,776,152,375,"[[711, 152], [776, 152], [776, 375], [711, 375], [711, 152]]",329.5,14495,743.5,263.5,0.06209543719557385,0.36501302607277974,0.3008995189160577,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[91, 50, 128]","[213, 84, 158]","[173, 185, 132]","[190, 39, 103]",solid
"[[330.8, 0.2698518003182708], [331.2, 0.2698518003182708], [331.2, 0.33194723751384464], [330.8, 0.33194723751384464], [330.8, 0.2698518003182708]]",link,198,1655,711,776,152,375,"[[711, 152], [776, 152], [776, 375], [711, 375], [711, 152]]",330.5,14495,743.5,263.5,0.06209543719557385,0.36501302607277974,0.3008995189160577,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[91, 50, 128]","[213, 84, 158]","[173, 185, 132]","[190, 39, 103]",solid
"[[331.8, 0.2698518003182708], [332.2, 0.27616234132937806], [332.2, 0.3382577785249519], [331.8, 0.33194723751384464], [331.8, 0.2698518003182708]]",link,198,1660,711,776,152,375,"[[711, 152], [776, 152], [776, 375], [711, 375], [711, 152]]",331.5,14495,743.5,263.5,0.06209543719557385,0.36501302607277974,0.307210059927165,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[91, 50, 128]","[213, 84, 158]","[173, 185, 132]","[190, 39, 103]",solid
"[[332.8, 0.27616234132937806], [333.2, 0.28096473146601525], [333.2, 0.3430601686615891], [332.8, 0.3382577785249519], [332.8, 0.27616234132937806]]",link,198,1665,711,776,152,375,"[[711, 152], [776, 152], [776, 375], [711, 375], [711, 152]]",332.5,14495,743.5,263.5,0.06209543719557385,0.36501302607277974,0.3120124500638022,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 106]","[91, 50, 128]","[213, 84, 158]","[173, 185, 132]","[190, 39, 103]",solid
"[[333.8, 0.28096473146601525], [334.2, 0.27958772229096873], [334.2, 0.34263847390493607], [333.8, 0.3430601686615891], [333.8, 0.28096473146601525]]",link,198,1670,716,782,151,374,"[[716, 151], [782, 151], [782, 374], [716, 374], [716, 151]]",333.5,14718,749.0,262.5,0.0630507516139673,0.3681628119516175,0.3111130980979524,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 107]","[92, 50, 128]","[212, 84, 158]","[174, 184, 131]","[188, 38, 104]",solid
"[[334.8, 0.27958772229096873], [335.2, 0.27958772229096873], [335.2, 0.34263847390493607], [334.8, 0.34263847390493607], [334.8, 0.27958772229096873]]",link,198,1675,716,782,151,374,"[[716, 151], [782, 151], [782, 374], [716, 374], [716, 151]]",334.5,14718,749.0,262.5,0.0630507516139673,0.3681628119516175,0.3111130980979524,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 107]","[92, 50, 128]","[212, 84, 158]","[174, 184, 131]","[188, 38, 104]",solid
"[[335.8, 0.27958772229096873], [336.2, 0.2796589951230033], [336.2, 0.34270974673697063], [335.8, 0.34263847390493607], [335.8, 0.27958772229096873]]",link,198,1680,716,782,151,374,"[[716, 151], [782, 151], [782, 374], [716, 374], [716, 151]]",335.5,14718,749.0,262.5,0.0630507516139673,0.3681628119516175,0.31118437092998696,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 107]","[92, 50, 128]","[212, 84, 158]","[174, 184, 131]","[188, 38, 104]",solid
"[[336.8, 0.2796589951230033], [337.2, 0.28070528230102754], [337.2, 0.3437560339149949], [336.8, 0.34270974673697063], [336.8, 0.2796589951230033]]",link,198,1685,716,782,151,374,"[[716, 151], [782, 151], [782, 374], [716, 374], [716, 151]]",336.5,14718,749.0,262.5,0.0630507516139673,0.3681628119516175,0.3122306581080112,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 107]","[92, 50, 128]","[212, 84, 158]","[174, 184, 131]","[188, 38, 104]",solid
"[[337.8, 0.28070528230102754], [338.2, 0.2903428694536925], [338.2, 0.3533936210676598], [337.8, 0.3437560339149949], [337.8, 0.28070528230102754]]",link,198,1690,716,782,151,374,"[[716, 151], [782, 151], [782, 374], [716, 374], [716, 151]]",337.5,14718,749.0,262.5,0.0630507516139673,0.3681628119516175,0.32186824526067614,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 107]","[92, 50, 128]","[212, 84, 158]","[174, 184, 131]","[188, 38, 104]",solid
"[[338.8, 0.2903428694536925], [339.2, 0.2902684744533908], [339.2, 0.35331922606735816], [338.8, 0.3533936210676598], [338.8, 0.2903428694536925]]",link,198,1695,716,782,151,374,"[[716, 151], [782, 151], [782, 374], [716, 374], [716, 151]]",338.5,14718,749.0,262.5,0.0630507516139673,0.3681628119516175,0.3217938502603745,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 107]","[92, 50, 128]","[212, 84, 158]","[174, 184, 131]","[188, 38, 104]",solid
"[[339.8, 0.2902684744533908], [340.2, 0.2876361892149366], [340.2, 0.35068694082890395], [339.8, 0.35331922606735816], [339.8, 0.2902684744533908]]",link,198,1700,716,782,151,374,"[[716, 151], [782, 151], [782, 374], [716, 374], [716, 151]]",339.5,14718,749.0,262.5,0.0630507516139673,0.3681628119516175,0.3191615650219203,"(0.8901960784313725, 0.10196078431372549, 0.10980392156862745, 1.0)","[206, 98, 107]","[92, 50, 128]","[212, 84, 158]","[174, 184, 131]","[188, 38, 104]",solid
